day,ship_id,avg_fuel_level,avg_speed_knots,avg_distance_left_km,total_records
2025-04-28 23:47:59,titanic,0.0,18.4,2393.23,1
2025-04-28 23:48:04,bellisimo,0.0,16.57,782.98,1
2025-04-28 23:48:04,santa-maria,0.0,18.25,1363.6,1
2025-04-28 23:48:04,titanic,0.0,13.79,2389.23,1
2025-04-28 23:48:09,bellisimo,0.0,11.61,780.46,1
2025-04-28 23:48:09,santa-maria,0.0,16.99,1360.85,1
2025-04-28 23:48:09,titanic,0.0,14.39,2386.12,1
2025-04-28 23:48:14,bellisimo,0.0,15.68,776.23,1
2025-04-28 23:48:14,santa-maria,0.0,19.61,1359.24,1
2025-04-28 23:48:14,titanic,0.0,13.01,2383.06,1
2025-04-28 23:48:19,bellisimo,0.0,13.08,774.23,1
2025-04-28 23:48:19,santa-maria,0.0,18.89,1355.91,1
2025-04-28 23:48:19,titanic,0.0,14.32,2379.58,1
2025-04-28 23:48:24,bellisimo,0.0,13.0,772.57,1
2025-04-28 23:48:24,santa-maria,0.0,11.95,1352.06,1
2025-04-28 23:48:24,titanic,0.0,11.61,2374.84,1
2025-04-28 23:48:29,bellisimo,0.0,13.2,769.08,1
2025-04-28 23:48:29,santa-maria,0.0,14.57,1349.7,1
2025-04-28 23:48:29,titanic,0.0,15.93,2371.53,1
2025-04-28 23:48:34,bellisimo,0.0,19.68,767.99,1
2025-04-28 23:48:34,santa-maria,0.0,15.26,1345.28,1
2025-04-28 23:48:34,titanic,0.0,19.8,2370.44,1
2025-04-28 23:48:39,bellisimo,0.0,16.11,764.48,1
2025-04-28 23:48:39,santa-maria,0.0,11.48,1341.87,1
2025-04-28 23:48:39,titanic,0.0,17.13,2366.79,1
2025-04-28 23:48:44,bellisimo,0.0,13.59,762.76,1
2025-04-28 23:48:44,santa-maria,0.0,11.14,1338.76,1
2025-04-28 23:48:44,titanic,0.0,16.9,2362.88,1
2025-04-28 23:48:49,bellisimo,0.0,19.09,760.62,1
2025-04-28 23:48:49,santa-maria,0.0,12.13,1336.91,1
2025-04-28 23:48:49,titanic,0.0,12.54,2358.74,1
2025-04-28 23:48:54,bellisimo,0.0,10.26,756.81,1
2025-04-28 23:48:54,santa-maria,0.0,12.9,1332.28,1
2025-04-28 23:48:54,titanic,0.0,14.23,2357.27,1
2025-04-28 23:48:59,bellisimo,0.0,10.99,752.11,1
2025-04-28 23:48:59,santa-maria,0.0,10.83,1327.35,1
2025-04-28 23:48:59,titanic,0.0,13.47,2352.35,1
2025-04-28 23:49:04,bellisimo,0.0,17.74,748.93,1
2025-04-28 23:49:04,santa-maria,0.0,11.9,1325.19,1
2025-04-28 23:49:04,titanic,0.0,19.15,2347.52,1
2025-04-29 04:17:40,bellisimo,0.0,11.16,745.62,1
2025-04-29 04:17:40,santa-maria,0.0,14.16,1321.51,1
2025-04-29 04:17:40,titanic,0.0,16.46,2343.09,1
2025-04-29 04:17:45,bellisimo,0.0,11.33,741.8,1
2025-04-29 04:17:45,santa-maria,0.0,13.46,1318.22,1
2025-04-29 04:17:45,titanic,0.0,19.67,2339.25,1
2025-04-29 04:17:50,bellisimo,0.0,16.87,740.58,1
2025-04-29 04:17:50,santa-maria,0.0,16.65,1313.79,1
2025-04-29 04:17:50,titanic,0.0,14.24,2335.58,1
2025-04-29 04:17:55,bellisimo,0.0,12.3,739.13,1
2025-04-29 04:17:55,santa-maria,0.0,18.25,1308.9,1
2025-04-29 04:17:55,titanic,0.0,13.08,2334.49,1
2025-04-29 04:18:00,bellisimo,0.0,12.04,735.5,1
2025-04-29 04:18:00,santa-maria,0.0,10.96,1306.02,1
2025-04-29 04:18:00,titanic,0.0,16.54,2331.3,1
2025-04-29 04:18:05,bellisimo,0.0,10.1,731.94,1
2025-04-29 04:18:05,santa-maria,0.0,15.55,1301.96,1
2025-04-29 04:18:05,titanic,0.0,19.65,2328.68,1
2025-04-29 06:38:00,bellisimo,0.0,11.55,730.25,1
2025-04-29 06:38:00,santa-maria,0.0,19.0,1299.7,1
2025-04-29 06:38:00,titanic,0.0,18.76,2323.73,1
2025-04-29 06:38:05,bellisimo,0.0,11.83,727.57,1
2025-04-29 06:38:05,santa-maria,0.0,19.6,1295.26,1
2025-04-29 06:38:05,titanic,0.0,19.89,2320.8,1
2025-04-29 06:38:10,bellisimo,0.0,16.66,726.12,1
2025-04-29 06:38:10,santa-maria,0.0,18.52,1292.7,1
2025-04-29 06:38:10,titanic,0.0,13.13,2317.01,1
2025-04-29 06:38:15,bellisimo,0.0,13.16,724.3,1
2025-04-29 06:38:15,santa-maria,0.0,18.63,1291.5,1
2025-04-29 06:38:15,titanic,0.0,16.52,2315.02,1
2025-04-29 06:38:20,bellisimo,0.0,18.55,720.89,1
2025-04-29 06:38:20,santa-maria,0.0,18.26,1290.37,1
2025-04-29 06:38:20,titanic,0.0,17.7,2312.77,1
2025-04-29 06:38:25,bellisimo,0.0,15.14,717.13,1
2025-04-29 06:38:25,santa-maria,0.0,17.24,1286.51,1
2025-04-29 06:38:25,titanic,0.0,19.32,2307.99,1
2025-04-29 06:38:30,bellisimo,0.0,13.41,713.63,1
2025-04-29 06:38:30,santa-maria,0.0,18.68,1282.99,1
2025-04-29 06:38:30,titanic,0.0,14.67,2303.79,1
2025-04-29 06:38:35,bellisimo,0.0,18.72,710.34,1
2025-04-29 06:38:35,santa-maria,0.0,19.03,1278.35,1
2025-04-29 06:38:35,titanic,0.0,18.78,2301.65,1
2025-04-29 06:38:40,bellisimo,0.0,13.61,709.3,1
2025-04-29 06:38:40,santa-maria,0.0,17.95,1276.96,1
2025-04-29 06:38:40,titanic,0.0,16.93,2297.69,1
2025-04-29 06:38:45,bellisimo,0.0,15.35,705.39,1
2025-04-29 06:38:45,santa-maria,0.0,15.84,1273.62,1
2025-04-29 06:38:45,titanic,0.0,11.22,2294.49,1
2025-04-29 06:38:50,bellisimo,0.0,12.25,702.12,1
2025-04-29 06:38:50,santa-maria,0.0,13.98,1272.32,1
2025-04-29 06:38:50,titanic,0.0,18.67,2292.09,1
2025-04-29 06:38:55,bellisimo,0.0,10.41,699.27,1
2025-04-29 06:38:55,santa-maria,0.0,19.11,1268.8,1
2025-04-29 06:38:55,titanic,0.0,19.81,2288.98,1
2025-04-29 06:39:00,bellisimo,0.0,16.44,695.19,1
2025-04-29 06:39:00,santa-maria,0.0,17.69,1266.37,1
2025-04-29 06:39:00,titanic,0.0,13.53,2285.41,1
2025-04-29 06:39:05,bellisimo,0.0,16.52,693.75,1
2025-04-29 06:39:05,santa-maria,0.0,18.95,1264.34,1
2025-04-29 06:39:05,titanic,0.0,12.35,2282.99,1
2025-04-29 06:39:10,bellisimo,0.0,15.91,692.01,1
2025-04-29 06:39:10,santa-maria,0.0,16.52,1263.17,1
2025-04-29 06:39:10,titanic,0.0,18.3,2279.63,1
2025-04-29 06:39:15,bellisimo,0.0,13.86,689.72,1
2025-04-29 06:39:15,santa-maria,0.0,11.31,1259.01,1
2025-04-29 06:39:15,titanic,0.0,10.62,2276.96,1
2025-04-29 06:39:20,bellisimo,0.0,12.03,687.11,1
2025-04-29 06:39:20,santa-maria,0.0,16.4,1257.99,1
2025-04-29 06:39:20,titanic,0.0,15.29,2273.19,1
2025-04-29 06:39:25,bellisimo,0.0,11.55,683.12,1
2025-04-29 06:39:25,santa-maria,0.0,19.07,1256.22,1
2025-04-29 06:39:25,titanic,0.0,17.95,2269.97,1
2025-04-29 06:39:30,bellisimo,0.0,13.68,681.21,1
2025-04-29 06:39:30,santa-maria,0.0,11.84,1251.92,1
2025-04-29 06:39:30,titanic,0.0,15.9,2265.9,1
2025-04-29 06:39:35,bellisimo,0.0,15.53,679.55,1
2025-04-29 06:39:35,santa-maria,0.0,19.4,1250.9,1
2025-04-29 06:39:35,titanic,0.0,15.91,2262.33,1
2025-04-29 06:39:40,bellisimo,0.0,11.92,676.16,1
2025-04-29 06:39:40,santa-maria,0.0,14.74,1245.92,1
2025-04-29 06:39:40,titanic,0.0,13.29,2261.13,1
2025-04-29 06:39:45,bellisimo,0.0,10.47,673.65,1
2025-04-29 06:39:45,santa-maria,0.0,18.06,1241.99,1
2025-04-29 06:39:45,titanic,0.0,19.76,2258.5,1
2025-04-29 06:39:50,bellisimo,0.0,11.27,670.7,1
2025-04-29 06:39:50,santa-maria,0.0,16.69,1239.65,1
2025-04-29 06:39:50,titanic,0.0,16.92,2255.22,1
2025-04-29 06:39:55,bellisimo,0.0,11.59,666.95,1
2025-04-29 06:39:55,santa-maria,0.0,12.81,1237.15,1
2025-04-29 06:39:55,titanic,0.0,17.15,2252.2,1
2025-04-29 06:40:00,bellisimo,0.0,18.53,662.89,1
2025-04-29 06:40:00,santa-maria,0.0,13.2,1233.66,1
2025-04-29 06:40:00,titanic,0.0,10.17,2251.03,1
2025-04-29 06:40:05,bellisimo,0.0,16.99,659.1,1
2025-04-29 06:40:05,santa-maria,0.0,16.35,1231.97,1
2025-04-29 06:40:05,titanic,0.0,15.41,2249.28,1
2025-04-29 06:40:10,bellisimo,0.0,14.08,654.21,1
2025-04-29 06:40:10,santa-maria,0.0,18.53,1230.36,1
2025-04-29 06:40:10,titanic,0.0,15.09,2245.67,1
2025-04-29 06:40:15,bellisimo,0.0,10.84,652.4,1
2025-04-29 06:40:15,santa-maria,0.0,11.58,1227.01,1
2025-04-29 06:40:15,titanic,0.0,19.05,2243.13,1
2025-04-29 06:40:20,bellisimo,0.0,18.47,648.63,1
2025-04-29 06:40:20,santa-maria,0.0,19.26,1222.74,1
2025-04-29 06:40:20,titanic,0.0,13.34,2241.09,1
2025-04-29 06:40:25,bellisimo,0.0,11.49,646.44,1
2025-04-29 06:40:25,santa-maria,0.0,17.13,1218.76,1
2025-04-29 06:40:25,titanic,0.0,11.67,2239.03,1
2025-04-29 06:40:30,bellisimo,0.0,15.83,642.25,1
2025-04-29 06:40:30,santa-maria,0.0,17.12,1216.63,1
2025-04-29 06:40:30,titanic,0.0,12.87,2234.11,1
2025-04-29 06:40:35,bellisimo,0.0,18.9,637.72,1
2025-04-29 06:40:35,santa-maria,0.0,13.07,1214.55,1
2025-04-29 06:40:35,titanic,0.0,13.28,2232.96,1
2025-04-29 06:40:40,bellisimo,0.0,15.54,636.22,1
2025-04-29 06:40:40,santa-maria,0.0,18.59,1209.68,1
2025-04-29 06:40:40,titanic,0.0,12.21,2229.96,1
2025-04-29 06:40:45,bellisimo,0.0,17.75,635.19,1
2025-04-29 06:40:45,santa-maria,0.0,19.24,1205.8,1
2025-04-29 06:40:45,titanic,0.0,14.91,2228.18,1
2025-04-29 06:40:50,bellisimo,0.0,17.85,632.85,1
2025-04-29 06:40:50,santa-maria,0.0,15.06,1200.87,1
2025-04-29 06:40:50,titanic,0.0,11.8,2224.69,1
2025-04-29 06:40:55,bellisimo,0.0,12.19,629.04,1
2025-04-29 06:40:55,santa-maria,0.0,19.12,1197.43,1
2025-04-29 06:40:55,titanic,0.0,14.59,2222.68,1
2025-04-29 06:41:00,bellisimo,0.0,16.71,627.52,1
2025-04-29 06:41:00,santa-maria,0.0,18.95,1196.15,1
2025-04-29 06:41:00,titanic,0.0,18.07,2220.54,1
2025-04-29 06:41:05,bellisimo,0.0,19.86,622.96,1
2025-04-29 06:41:05,santa-maria,0.0,10.33,1194.09,1
2025-04-29 06:41:05,titanic,0.0,16.36,2216.05,1
2025-04-29 06:41:10,bellisimo,0.0,11.36,619.25,1
2025-04-29 06:41:10,santa-maria,0.0,19.19,1192.45,1
2025-04-29 06:41:10,titanic,0.0,14.96,2214.3,1
2025-04-29 06:41:15,bellisimo,0.0,10.21,614.81,1
2025-04-29 06:41:15,santa-maria,0.0,16.9,1190.6,1
2025-04-29 06:41:15,titanic,0.0,18.36,2210.96,1
2025-04-29 06:41:20,bellisimo,0.0,12.64,612.14,1
2025-04-29 06:41:20,santa-maria,0.0,16.12,1186.64,1
2025-04-29 06:41:20,titanic,0.0,12.79,2208.41,1
2025-04-29 06:41:26,bellisimo,0.0,15.12,610.03,1
2025-04-29 06:41:26,santa-maria,0.0,13.27,1185.48,1
2025-04-29 06:41:26,titanic,0.0,12.71,2206.25,1
2025-04-29 06:41:30,bellisimo,0.0,11.08,605.97,1
2025-04-29 06:41:30,santa-maria,0.0,15.31,1180.99,1
2025-04-29 06:41:30,titanic,0.0,15.85,2204.17,1
2025-04-29 06:41:35,bellisimo,0.0,19.15,604.8,1
2025-04-29 06:41:35,santa-maria,0.0,12.81,1179.63,1
2025-04-29 06:41:35,titanic,0.0,18.62,2202.7,1
2025-04-29 06:41:40,bellisimo,0.0,10.75,601.49,1
2025-04-29 06:41:40,santa-maria,0.0,13.8,1176.82,1
2025-04-29 06:41:40,titanic,0.0,15.15,2200.89,1
2025-04-29 06:41:46,bellisimo,0.0,11.33,598.02,1
2025-04-29 06:41:46,santa-maria,0.0,12.65,1174.91,1
2025-04-29 06:41:46,titanic,0.0,13.72,2196.9,1
2025-04-29 06:41:51,bellisimo,0.0,15.53,593.83,1
2025-04-29 06:41:51,santa-maria,0.0,15.43,1173.83,1
2025-04-29 06:41:51,titanic,0.0,18.77,2192.64,1
2025-04-29 06:41:56,bellisimo,0.0,16.63,591.04,1
2025-04-29 06:41:56,santa-maria,0.0,17.94,1169.13,1
2025-04-29 06:41:56,titanic,0.0,19.35,2190.04,1
2025-04-29 06:42:00,bellisimo,0.0,15.18,588.24,1
2025-04-29 06:42:00,santa-maria,0.0,13.88,1166.43,1
2025-04-29 06:42:00,titanic,0.0,16.35,2188.2,1
2025-04-29 06:42:05,bellisimo,0.0,12.21,587.15,1
2025-04-29 06:42:05,santa-maria,0.0,17.08,1162.49,1
2025-04-29 06:42:05,titanic,0.0,15.48,2184.14,1
2025-04-29 06:42:10,bellisimo,0.0,19.74,584.17,1
2025-04-29 06:42:10,santa-maria,0.0,13.27,1158.65,1
2025-04-29 06:42:10,titanic,0.0,19.6,2180.62,1
2025-04-29 06:42:16,bellisimo,0.0,15.12,580.71,1
2025-04-29 06:42:16,santa-maria,0.0,11.74,1156.39,1
2025-04-29 06:42:16,titanic,0.0,16.67,2178.48,1
2025-04-29 06:42:21,bellisimo,0.0,10.91,576.11,1
2025-04-29 06:42:21,santa-maria,0.0,11.94,1153.38,1
2025-04-29 06:42:21,titanic,0.0,18.34,2174.28,1
2025-04-29 06:42:26,bellisimo,0.0,12.21,571.33,1
2025-04-29 06:42:26,santa-maria,0.0,17.1,1152.17,1
2025-04-29 06:42:26,titanic,0.0,13.61,2169.98,1
2025-04-29 06:42:30,bellisimo,0.0,12.94,570.18,1
2025-04-29 06:42:30,santa-maria,0.0,15.76,1149.12,1
2025-04-29 06:42:30,titanic,0.0,13.24,2168.45,1
2025-04-29 06:42:35,bellisimo,0.0,11.24,567.21,1
2025-04-29 06:42:35,santa-maria,0.0,13.47,1144.66,1
2025-04-29 06:42:35,titanic,0.0,13.65,2166.2,1
2025-04-29 06:42:40,bellisimo,0.0,18.12,565.22,1
2025-04-29 06:42:40,santa-maria,0.0,19.12,1143.41,1
2025-04-29 06:42:40,titanic,0.0,11.13,2162.67,1
2025-04-29 06:42:45,bellisimo,0.0,17.25,563.13,1
2025-04-29 06:42:45,santa-maria,0.0,15.53,1139.59,1
2025-04-29 06:42:45,titanic,0.0,17.09,2158.45,1
2025-04-29 06:42:50,bellisimo,0.0,19.99,560.11,1
2025-04-29 06:42:50,santa-maria,0.0,16.28,1136.99,1
2025-04-29 06:42:50,titanic,0.0,15.52,2156.08,1
2025-04-29 06:42:55,bellisimo,0.0,14.87,555.16,1
2025-04-29 06:42:55,santa-maria,0.0,13.55,1133.76,1
2025-04-29 06:42:55,titanic,0.0,17.9,2151.84,1
2025-04-29 06:43:00,bellisimo,0.0,12.64,552.09,1
2025-04-29 06:43:00,santa-maria,0.0,14.48,1129.73,1
2025-04-29 06:43:00,titanic,0.0,10.49,2147.67,1
2025-04-29 06:43:05,bellisimo,0.0,10.16,547.28,1
2025-04-29 06:43:05,santa-maria,0.0,19.49,1127.65,1
2025-04-29 06:43:05,titanic,0.0,18.02,2145.76,1
2025-04-29 06:43:10,bellisimo,0.0,18.61,544.27,1
2025-04-29 06:43:10,santa-maria,0.0,15.61,1124.29,1
2025-04-29 06:43:10,titanic,0.0,18.68,2141.87,1
2025-04-29 06:43:15,bellisimo,0.0,12.44,541.75,1
2025-04-29 06:43:15,santa-maria,0.0,13.57,1121.77,1
2025-04-29 06:43:15,titanic,0.0,13.64,2137.52,1
2025-04-29 06:43:20,bellisimo,0.0,16.45,537.65,1
2025-04-29 06:43:20,santa-maria,0.0,14.99,1120.52,1
2025-04-29 06:43:20,titanic,0.0,12.03,2134.47,1
2025-04-29 06:43:25,bellisimo,0.0,17.25,536.4,1
2025-04-29 06:43:25,santa-maria,0.0,13.15,1118.87,1
2025-04-29 06:43:25,titanic,0.0,11.21,2131.02,1
2025-04-29 06:43:30,bellisimo,0.0,17.41,532.68,1
2025-04-29 06:43:30,santa-maria,0.0,15.82,1116.32,1
2025-04-29 06:43:30,titanic,0.0,11.88,2127.79,1
2025-04-29 06:43:35,bellisimo,0.0,17.53,528.46,1
2025-04-29 06:43:35,santa-maria,0.0,12.24,1115.02,1
2025-04-29 06:43:35,titanic,0.0,15.02,2125.17,1
2025-04-29 06:43:40,bellisimo,0.0,13.86,527.1,1
2025-04-29 06:43:40,santa-maria,0.0,11.37,1113.73,1
2025-04-29 06:43:40,titanic,0.0,19.78,2121.57,1
2025-04-29 06:43:45,bellisimo,0.0,19.03,524.57,1
2025-04-29 06:43:45,santa-maria,0.0,11.97,1109.56,1
2025-04-29 06:43:45,titanic,0.0,11.16,2116.93,1
2025-04-29 06:43:50,bellisimo,0.0,16.59,523.25,1
2025-04-29 06:43:50,santa-maria,0.0,12.08,1106.24,1
2025-04-29 06:43:50,titanic,0.0,13.88,2111.95,1
2025-04-29 06:43:55,bellisimo,0.0,18.49,520.55,1
2025-04-29 06:43:55,santa-maria,0.0,13.51,1101.34,1
2025-04-29 06:43:55,titanic,0.0,13.21,2110.0,1
2025-04-29 06:44:00,bellisimo,0.0,10.21,518.38,1
2025-04-29 06:44:00,santa-maria,0.0,16.23,1096.87,1
2025-04-29 06:44:00,titanic,0.0,19.68,2107.38,1
2025-04-29 06:44:05,bellisimo,0.0,19.67,516.62,1
2025-04-29 06:44:05,santa-maria,0.0,15.47,1092.0,1
2025-04-29 06:44:05,titanic,0.0,10.98,2105.65,1
2025-04-29 06:44:10,bellisimo,0.0,19.77,513.48,1
2025-04-29 06:44:10,santa-maria,0.0,11.85,1087.44,1
2025-04-29 06:44:10,titanic,0.0,16.25,2102.12,1
2025-04-29 06:44:15,bellisimo,0.0,19.26,510.62,1
2025-04-29 06:44:15,santa-maria,0.0,12.53,1085.15,1
2025-04-29 06:44:15,titanic,0.0,10.87,2097.7,1
2025-04-29 06:44:20,bellisimo,0.0,19.63,506.5,1
2025-04-29 06:44:20,santa-maria,0.0,15.2,1083.64,1
2025-04-29 06:44:20,titanic,0.0,12.6,2092.86,1
2025-04-29 06:44:25,bellisimo,0.0,13.24,503.14,1
2025-04-29 06:44:25,santa-maria,0.0,12.29,1079.94,1
2025-04-29 06:44:25,titanic,0.0,16.24,2090.49,1
2025-04-29 06:44:30,bellisimo,0.0,12.46,500.84,1
2025-04-29 06:44:30,santa-maria,0.0,16.44,1078.16,1
2025-04-29 06:44:30,titanic,0.0,14.49,2087.76,1
2025-04-29 06:44:35,bellisimo,0.0,19.56,499.76,1
2025-04-29 06:44:35,santa-maria,0.0,11.02,1073.26,1
2025-04-29 06:44:35,titanic,0.0,18.59,2086.38,1
2025-04-29 06:44:40,bellisimo,0.0,13.62,496.12,1
2025-04-29 06:44:40,santa-maria,0.0,18.52,1068.36,1
2025-04-29 06:44:40,titanic,0.0,17.04,2084.73,1
2025-04-29 06:44:45,bellisimo,0.0,19.72,493.92,1
2025-04-29 06:44:45,santa-maria,0.0,12.53,1066.21,1
2025-04-29 06:44:45,titanic,0.0,11.13,2082.67,1
2025-04-29 06:44:50,bellisimo,0.0,12.82,492.31,1
2025-04-29 06:44:50,santa-maria,0.0,10.34,1064.75,1
2025-04-29 06:44:50,titanic,0.0,10.95,2081.53,1
2025-04-29 06:44:55,bellisimo,0.0,19.37,488.42,1
2025-04-29 06:44:55,santa-maria,0.0,10.89,1063.17,1
2025-04-29 06:44:55,titanic,0.0,19.23,2077.52,1
2025-04-29 06:45:00,bellisimo,0.0,17.31,487.21,1
2025-04-29 06:45:00,santa-maria,0.0,14.8,1059.69,1
2025-04-29 06:45:00,titanic,0.0,18.5,2073.77,1
2025-04-29 06:45:05,bellisimo,0.0,17.77,483.39,1
2025-04-29 06:45:05,santa-maria,0.0,12.59,1054.82,1
2025-04-29 06:45:05,titanic,0.0,15.22,2069.85,1
2025-04-29 06:45:10,bellisimo,0.0,12.38,480.36,1
2025-04-29 06:45:10,santa-maria,0.0,18.05,1052.6,1
2025-04-29 06:45:10,titanic,0.0,12.45,2068.81,1
2025-04-29 06:45:15,bellisimo,0.0,14.45,476.24,1
2025-04-29 06:45:15,santa-maria,0.0,18.83,1049.52,1
2025-04-29 06:45:15,titanic,0.0,19.62,2067.76,1
2025-04-29 06:45:20,bellisimo,0.0,11.84,472.91,1
2025-04-29 06:45:20,santa-maria,0.0,14.05,1047.12,1
2025-04-29 06:45:20,titanic,0.0,11.29,2065.27,1
2025-04-29 06:45:25,bellisimo,0.0,10.31,470.62,1
2025-04-29 06:45:25,santa-maria,0.0,11.3,1042.41,1
2025-04-29 06:45:25,titanic,0.0,19.2,2061.48,1
2025-04-29 06:45:30,bellisimo,0.0,15.95,465.92,1
2025-04-29 06:45:30,santa-maria,0.0,11.49,1038.57,1
2025-04-29 06:45:30,titanic,0.0,13.75,2058.97,1
2025-04-29 06:45:35,bellisimo,0.0,14.65,464.31,1
2025-04-29 06:45:35,santa-maria,0.0,16.67,1035.96,1
2025-04-29 06:45:35,titanic,0.0,15.49,2055.52,1
2025-04-29 06:45:40,bellisimo,0.0,12.79,460.26,1
2025-04-29 06:45:40,santa-maria,0.0,13.6,1034.81,1
2025-04-29 06:45:40,titanic,0.0,10.55,2050.75,1
2025-04-29 06:45:45,bellisimo,0.0,11.32,458.4,1
2025-04-29 06:45:45,santa-maria,0.0,12.26,1031.37,1
2025-04-29 06:45:45,titanic,0.0,16.0,2046.95,1
2025-04-29 06:45:50,bellisimo,0.0,10.14,456.5,1
2025-04-29 06:45:50,santa-maria,0.0,10.18,1029.95,1
2025-04-29 06:45:50,titanic,0.0,17.06,2044.23,1
2025-04-29 06:45:55,bellisimo,0.0,12.73,454.94,1
2025-04-29 06:45:55,santa-maria,0.0,14.13,1026.69,1
2025-04-29 06:45:55,titanic,0.0,19.57,2041.13,1
2025-04-29 06:46:00,bellisimo,0.0,18.61,451.93,1
2025-04-29 06:46:00,santa-maria,0.0,10.89,1022.24,1
2025-04-29 06:46:00,titanic,0.0,13.8,2037.22,1
2025-04-29 06:46:05,bellisimo,0.0,18.49,448.45,1
2025-04-29 06:46:05,santa-maria,0.0,17.77,1018.27,1
2025-04-29 06:46:05,titanic,0.0,18.49,2034.61,1
2025-04-29 06:46:10,bellisimo,0.0,14.59,445.57,1
2025-04-29 06:46:10,santa-maria,0.0,13.05,1014.8,1
2025-04-29 06:46:10,titanic,0.0,16.74,2032.52,1
2025-04-29 06:46:15,bellisimo,0.0,15.65,442.27,1
2025-04-29 06:46:15,santa-maria,0.0,12.42,1010.32,1
2025-04-29 06:46:15,titanic,0.0,11.08,2029.37,1
2025-04-29 06:46:20,bellisimo,0.0,15.83,437.57,1
2025-04-29 06:46:20,santa-maria,0.0,18.59,1008.3,1
2025-04-29 06:46:20,titanic,0.0,16.27,2024.48,1
2025-04-29 06:46:25,bellisimo,0.0,10.52,436.26,1
2025-04-29 06:46:25,santa-maria,0.0,16.4,1007.01,1
2025-04-29 06:46:25,titanic,0.0,19.05,2021.06,1
2025-04-29 06:46:30,bellisimo,0.0,17.54,434.16,1
2025-04-29 06:46:30,santa-maria,0.0,15.33,1005.59,1
2025-04-29 06:46:30,titanic,0.0,11.2,2019.81,1
2025-04-29 06:46:35,bellisimo,0.0,17.11,432.15,1
2025-04-29 06:46:35,santa-maria,0.0,11.13,1001.57,1
2025-04-29 06:46:35,titanic,0.0,17.67,2015.1,1
2025-04-29 06:46:40,bellisimo,0.0,10.73,428.69,1
2025-04-29 06:46:40,santa-maria,0.0,11.25,999.69,1
2025-04-29 06:46:40,titanic,0.0,10.09,2012.07,1
2025-04-29 06:46:45,bellisimo,0.0,13.88,426.67,1
2025-04-29 06:46:45,santa-maria,0.0,10.05,996.3,1
2025-04-29 06:46:45,titanic,0.0,12.21,2009.02,1
2025-04-29 06:46:50,bellisimo,0.0,12.43,422.35,1
2025-04-29 06:46:50,santa-maria,0.0,14.94,995.14,1
2025-04-29 06:46:50,titanic,0.0,19.72,2004.37,1
2025-04-29 06:46:55,bellisimo,0.0,19.34,417.51,1
2025-04-29 06:46:55,santa-maria,0.0,18.7,990.76,1
2025-04-29 06:46:55,titanic,0.0,17.65,2003.05,1
2025-04-29 06:47:00,bellisimo,0.0,19.25,414.0,1
2025-04-29 06:47:00,santa-maria,0.0,16.73,986.5,1
2025-04-29 06:47:00,titanic,0.0,17.6,1999.25,1
2025-04-29 06:47:05,bellisimo,0.0,14.02,412.78,1
2025-04-29 06:47:05,santa-maria,0.0,13.95,983.67,1
2025-04-29 06:47:05,titanic,0.0,13.2,1995.53,1
2025-04-29 06:47:10,bellisimo,0.0,11.55,409.68,1
2025-04-29 06:47:10,santa-maria,0.0,11.57,980.24,1
2025-04-29 06:47:10,titanic,0.0,11.8,1991.6,1
2025-04-29 06:47:15,bellisimo,0.0,14.93,405.81,1
2025-04-29 06:47:15,santa-maria,0.0,19.34,978.54,1
2025-04-29 06:47:15,titanic,0.0,10.83,1989.7,1
2025-04-29 06:47:20,bellisimo,0.0,14.18,404.05,1
2025-04-29 06:47:20,santa-maria,0.0,18.72,976.24,1
2025-04-29 06:47:20,titanic,0.0,10.51,1984.74,1
2025-04-29 06:47:25,bellisimo,0.0,10.75,401.3,1
2025-04-29 06:47:25,santa-maria,0.0,19.16,975.02,1
2025-04-29 06:47:25,titanic,0.0,12.98,1980.14,1
2025-04-29 06:47:30,bellisimo,0.0,15.77,397.82,1
2025-04-29 06:47:30,santa-maria,0.0,11.38,970.26,1
2025-04-29 06:47:30,titanic,0.0,12.17,1976.63,1
2025-04-29 06:47:35,bellisimo,0.0,10.21,396.22,1
2025-04-29 06:47:35,santa-maria,0.0,14.97,967.71,1
2025-04-29 06:47:35,titanic,0.0,18.3,1973.81,1
2025-04-29 06:47:40,bellisimo,0.0,17.04,392.44,1
2025-04-29 06:47:40,santa-maria,0.0,18.63,963.74,1
2025-04-29 06:47:40,titanic,0.0,10.02,1972.7,1
2025-04-29 06:47:45,bellisimo,0.0,10.68,388.02,1
2025-04-29 06:47:45,santa-maria,0.0,15.85,962.36,1
2025-04-29 06:47:45,titanic,0.0,13.35,1971.29,1
2025-04-29 06:47:50,bellisimo,0.0,13.6,383.24,1
2025-04-29 06:47:50,santa-maria,0.0,10.61,961.23,1
2025-04-29 06:47:50,titanic,0.0,15.04,1966.3,1
2025-04-29 06:47:55,bellisimo,0.0,11.68,380.49,1
2025-04-29 06:47:55,santa-maria,0.0,19.33,956.49,1
2025-04-29 06:47:55,titanic,0.0,12.81,1963.45,1
2025-04-29 06:48:00,bellisimo,0.0,13.67,375.64,1
2025-04-29 06:48:00,santa-maria,0.0,12.48,954.11,1
2025-04-29 06:48:00,titanic,0.0,10.36,1961.84,1
2025-04-29 06:48:05,bellisimo,0.0,12.97,374.52,1
2025-04-29 06:48:05,santa-maria,0.0,13.94,951.45,1
